NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/27/2023 09:14 with : 1461 records
Date criteria from : Jan 01 2011 to : Jan 01 2015
Data Interval : 1440 minutes

Date/Time,MW
07/26/2012 00:00,3485.09
07/27/2012 00:00,1921.85
07/28/2012 00:00,1637.02
07/29/2012 00:00,2105.98
07/30/2012 00:00,2375.35
07/31/2012 00:00,2287.48
08/01/2012 00:00,2855.66
08/02/2012 00:00,3648.63
08/03/2012 00:00,4726.94
08/04/2012 00:00,4074.73
08/05/2012 00:00,2031.91
08/06/2012 00:00,1481.81
08/07/2012 00:00,1856.53
08/08/2012 00:00,1578.27
08/09/2012 00:00,1041.41
08/10/2012 00:00,1793.16
08/11/2012 00:00,1599.16
08/12/2012 00:00,3187.26
08/13/2012 00:00,2071.26
08/14/2012 00:00,2874.83
08/15/2012 00:00,4463.45
08/16/2012 00:00,3246.15
08/17/2012 00:00,1881.62
08/18/2012 00:00,2037.36
08/19/2012 00:00,918.37
08/20/2012 00:00,738.26
08/21/2012 00:00,2191.77
08/22/2012 00:00,2376.11
08/23/2012 00:00,4133.42
08/24/2012 00:00,3718.87
08/25/2012 00:00,5179.92
08/26/2012 00:00,2793.28
08/27/2012 00:00,590.81
08/28/2012 00:00,1201.01
08/29/2012 00:00,1011.66
08/30/2012 00:00,542.44
08/31/2012 00:00,771.50
09/01/2012 00:00,2302.52
09/02/2012 00:00,3177.46
09/03/2012 00:00,3305.72
09/04/2012 00:00,3318.22
09/05/2012 00:00,3092.62
09/06/2012 00:00,1675.90
09/07/2012 00:00,2946.45
09/08/2012 00:00,4231.80
09/09/2012 00:00,433.83
09/10/2012 00:00,1375.41
09/11/2012 00:00,4371.10
09/12/2012 00:00,3928.75
09/13/2012 00:00,3642.65
09/14/2012 00:00,1716.63
09/15/2012 00:00,314.35
09/16/2012 00:00,471.09
09/17/2012 00:00,1063.21
09/18/2012 00:00,1332.82
09/19/2012 00:00,2631.29
09/20/2012 00:00,4040.45
09/21/2012 00:00,3870.90
09/22/2012 00:00,2381.16
09/23/2012 00:00,2875.62
09/24/2012 00:00,4707.82
09/25/2012 00:00,6475.18
09/26/2012 00:00,5050.69
09/27/2012 00:00,2433.69
09/28/2012 00:00,1821.33
09/29/2012 00:00,4235.52
09/30/2012 00:00,1777.46
10/01/2012 00:00,1994.44
10/02/2012 00:00,1266.62
10/03/2012 00:00,5076.22
10/04/2012 00:00,4367.95
10/05/2012 00:00,1557.44
10/06/2012 00:00,4105.55
10/07/2012 00:00,2142.58
10/08/2012 00:00,1612.41
10/09/2012 00:00,4643.18
10/10/2012 00:00,2063.93
10/11/2012 00:00,3058.70
10/12/2012 00:00,5621.16
10/13/2012 00:00,6497.65
10/14/2012 00:00,2068.72
10/15/2012 00:00,1540.25
10/16/2012 00:00,5050.78
10/17/2012 00:00,4104.42
10/18/2012 00:00,1811.75
10/19/2012 00:00,2354.94
10/20/2012 00:00,5039.76
10/21/2012 00:00,5511.11
10/22/2012 00:00,3755.22
10/23/2012 00:00,4730.91
10/24/2012 00:00,6496.33
10/25/2012 00:00,5942.94
10/26/2012 00:00,5647.71
10/27/2012 00:00,1444.25
10/28/2012 00:00,947.49
10/29/2012 00:00,3247.00
10/30/2012 00:00,1960.95
10/31/2012 00:00,1159.47
11/01/2012 00:00,2413.27
11/02/2012 00:00,4680.68
11/03/2012 00:00,2859.41
11/04/2012 00:00,839.04
11/05/2012 00:00,2238.98
11/06/2012 00:00,944.44
11/07/2012 00:00,2630.98
11/08/2012 00:00,6566.15
11/09/2012 00:00,6679.69
11/10/2012 00:00,7645.74
11/11/2012 00:00,5094.90
11/12/2012 00:00,1580.55
11/13/2012 00:00,3351.43
11/14/2012 00:00,1749.63
11/15/2012 00:00,2369.26
